ville,nom,marque,annee,places,prix_par_jour,agence,localisation,image_url_1,image_url_2,image_url_3,image_url_4
Casablanca,Land Rover Range Rover Evoque,Land,2023,5,1300,Almeftah Car,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_19567_19567_17048476731-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_19567_19567_17048333645-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_19567_19567_17048528997-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_19567_19567_1704873285-5_small.jpg
Casablanca,Mercedes Benz G63 AMG,Mercedes,2023,5,9000,Hurento Chauffeur Service,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_AMG-G63_2023_37045_37045_29749845556-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_AMG-G63_2023_37045_37045_29749812027-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_AMG-G63_2023_37045_37045_29749891959-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_AMG-G63_2023_37045_37045_29749848392-1_small.jpg
Casablanca,Audi Q8 S Line Kit,Audi,2023,5,2600,Zincars Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Audi_Q8-S-Line-Kit_2023_19233_19233_16115769684-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8-S-Line-Kit_2023_19233_19233_16115722723-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8-S-Line-Kit_2023_19233_19233_16116058750-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8-S-Line-Kit_2023_19233_19233_16116110999-5_small.jpg
Casablanca,Volkswagen T Roc,Volkswagen,2023,5,750,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2023_31923_31923_25930343204-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2023_31923_31923_25930393474-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2023_31923_31923_25930395201-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2023_31923_31923_2593049743-2_small.jpg
Casablanca,Volkswagen Touareg,Volkswagen,2023,5,1100,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31915_31915_25929717271-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31915_31915_25929777611-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31915_31915_25929731763-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31915_31915_25930125993-5_small.jpg
Casablanca,Fiat 500C,Fiat,2023,5,500,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_31907_31907_25929052960-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_31907_31907_25929358790-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_31907_31907_25929042383-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_31907_31907_25929351778-4_small.jpg
Casablanca,Land Rover Range Rover Evoque,Land,2023,5,1100,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_31899_31899_25928456721-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_31899_31899_25928474500-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_31899_31899_25928432316-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2023_31899_31899_25928547292-2_small.jpg
Casablanca,Audi A3,Audi,2024,5,1200,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Audi_A3_2024_31638_31638_25707616261-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_A3_2024_31638_31638_25707761084-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_A3_2024_31638_31638_25707740189-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_A3_2024_31638_31638_25707873414-3_small.jpg
Casablanca,Land Rover Range Rover Sport,Land,2024,5,3900,Half Moon Car Rental,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_31637_31637_2570691323-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_31637_31637_25706934215-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_31637_31637_2570706715-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_31637_31637_25707042116-2_small.jpg
Casablanca,Volkswagen Golf,Volkswagen,2024,5,1040,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_Golf_2024_31181_31181_25075047328-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Golf_2024_31181_31181_25075032475-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Golf_2024_31181_31181_25075065043-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Golf_2024_31181_31181_25075068942-1_small.jpg
Casablanca,Volkswagen T Roc,Volkswagen,2024,5,780,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2024_31180_31180_25074347978-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2024_31180_31180_25074387823-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2024_31180_31180_25074376875-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_T-Roc_2024_31180_31180_25074327562-1_small.jpg
Casablanca,Hyundai i10,Hyundai,2024,5,410,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_i10_2024_31179_31179_25073599138-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i10_2024_31179_31179_25074063992-6_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i10_2024_31179_31179_25073531081-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i10_2024_31179_31179_25074276545-7_small.jpg
Casablanca,Skoda Karoq,Skoda,2024,5,750,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Skoda_Karoq_2024_28983_28983_22692858533-5_small.jpg,https://static.oneclickdrive.com/uploads/cars/Skoda_Karoq_2024_28983_28983_22692421739-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Skoda_Karoq_2024_28983_28983_22692792262-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Skoda_Karoq_2024_28983_28983_22693024545-6_small.jpg
Casablanca,Hyundai i20,Hyundai,2024,5,450,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_i20_2024_28982_28982_22691814099-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i20_2024_28982_28982_22692358942-6_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i20_2024_28982_28982_22691938427-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_i20_2024_28982_28982_2269195877-2_small.jpg
Casablanca,Hyundai Bayon,Hyundai,2024,5,750,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_Bayon_2024_28981_28981_22691215224-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Bayon_2024_28981_28981_22691272324-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Bayon_2024_28981_28981_22691253778-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Bayon_2024_28981_28981_22691256596-1_small.jpg
Casablanca,Hyundai Creta 5 Seater,Hyundai,2024,5,520,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2024_28980_28980_22690691616-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2024_28980_28980_22690610578-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2024_28980_28980_2269099658-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2024_28980_28980_22690756692-2_small.jpg
Casablanca,Fiat Tipo,Fiat,2023,5,580,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_22409_22409_15197134190-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_22409_22409_15197198488-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_22409_22409_15197376249-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_22409_22409_15197536228-5_small.jpg
Casablanca,Fiat 500C,Fiat,2023,5,520,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_22406_22406_1519475062-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_22406_22406_15195533066-8_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_22406_22406_15194781994-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500C_2023_22406_22406_15195256139-6_small.jpg
Casablanca,Volkswagen Touareg,Volkswagen,2023,5,1300,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_21894_21894_15146727376-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_21894_21894_15146778874-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_21894_21894_15147098296-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_21894_21894_15147050248-4_small.jpg
Casablanca,Hyundai Tucson,Hyundai,2023,5,590,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_Tucson_2023_19660_19660_22617397125-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Tucson_2023_19660_19660_22617380516-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Tucson_2023_19660_19660_2261758192-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Tucson_2023_19660_19660_22617881766-6_small.jpg
Casablanca,Dacia Duster,Dacia,2023,5,450,El Manouni Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_19659_19659_15147733618-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_19659_19659_15148246072-5_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_19659_19659_15147860592-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_19659_19659_15148181261-4_small.jpg
Casablanca,Fiat Tipo,Fiat,2023,5,580,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_31939_31939_25931540798-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_31939_31939_25931567852-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_31939_31939_25931555438-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_Tipo_2023_31939_31939_25931856771-4_small.jpg
Casablanca,Hyundai Creta 5 Seater,Hyundai,2023,5,520,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2023_31931_31931_25930955504-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2023_31931_31931_25930911727-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2023_31931_31931_25930997107-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Creta-5-Seater_2023_31931_31931_2593122628-4_small.jpg
Casablanca,Volkswagen Touareg R-Line,Volkswagen,2023,5,1500,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg-R-Line_2023_31883_31883_25926634327-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg-R-Line_2023_31883_31883_25926760125-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg-R-Line_2023_31883_31883_25927329325-8_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg-R-Line_2023_31883_31883_2592726807-8_small.jpg
Casablanca,Mercedes Benz C,Mercedes,2023,5,1400,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_C-Class_2023_37043_37043_29748071029-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_C-Class_2023_37043_37043_29748131955-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_C-Class_2023_37043_37043_29748293502-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_C-Class_2023_37043_37043_29748276294-3_small.jpg
Casablanca,Mercedes Benz A Class,Mercedes,2023,5,900,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_A-Class_2023_37044_37044_29748475652-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_A-Class_2023_37044_37044_29748569237-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_A-Class_2023_37044_37044_29748439738-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Mercedes-Benz_A-Class_2023_37044_37044_29748683489-3_small.jpg
Casablanca,Land Rover Range Rover Vogue,Land,2024,5,7150,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Vogue_2024_37033_37033_29740594003-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Vogue_2024_37033_37033_29740587302-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Vogue_2024_37033_37033_29740661195-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Vogue_2024_37033_37033_29740845930-4_small.jpg
Casablanca,Land Rover Range Rover Sport,Land,2024,5,3900,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_37032_37032_29740166625-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_37032_37032_29740111197-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_37032_37032_2974756941-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Sport_2024_37032_37032_29740319269-3_small.jpg
Casablanca,Volkswagen Touareg,Volkswagen,2023,5,1300,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31875_31875_25926057687-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31875_31875_25926018578-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31875_31875_25926010086-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Volkswagen_Touareg_2023_31875_31875_25926081145-1_small.jpg
Casablanca,Land Rover Range Rover Evoque,Land,2024,5,1300,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2024_37031_37031_2973981534-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2024_37031_37031_29740034882-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Land-Rover_Range-Rover-Evoque_2024_37031_37031_29739872164-1_small.jpg,
Casablanca,Porsche Macan S,Porsche,2024,5,2730,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Porsche_Macan-S_2024_31859_31859_25925387111-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Porsche_Macan-S_2024_31859_31859_25925394676-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Porsche_Macan-S_2024_31859_31859_25925338765-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Porsche_Macan-S_2024_31859_31859_25925386803-1_small.jpg
Casablanca,Fiat 500,Fiat,2023,5,500,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Fiat_500_2023_36974_36974_29696146995-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500_2023_36974_36974_29696170525-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500_2023_36974_36974_29696122925-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Fiat_500_2023_36974_36974_29696182900-1_small.jpg
Casablanca,Cupra Formentor,Cupra,2023,5,1200,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Cupra_Formentor_2023_36976_36976_29695127792-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Cupra_Formentor_2023_36976_36976_29695318549-3_small.jpg,https://static.oneclickdrive.com/uploads/cars/Cupra_Formentor_2023_36976_36976_29695279121-2_small.jpg,https://static.oneclickdrive.com/uploads/cars/Cupra_Formentor_2023_36976_36976_29695346160-3_small.jpg
Casablanca,Audi Q8,Audi,2023,5,2100,Just Here Car Rental,"Casablanca Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Audi_Q8_2023_36972_36972_29697085436-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8_2023_36972_36972_29697043582-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8_2023_36972_36972_29697042932-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Audi_Q8_2023_36972_36972_29697037057-1_small.jpg
Casablanca,Hyundai Santa Fe,Hyundai,2023,5,1300,Imad Cars,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Hyundai_Santa-Fe_2023_31843_31843_25923247252-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Santa-Fe_2023_31843_31843_25923236956-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Santa-Fe_2023_31843_31843_25923255094-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Hyundai_Santa-Fe_2023_31843_31843_25923219097-1_small.jpg
Casablanca,Dacia Duster,Dacia,2023,5,450,Hurento Rent a Car,"Mohammed V International Airport, Casablanca",https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_32259_32259_2631388413-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_32259_32259_26314167879-4_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_32259_32259_26313853612-1_small.jpg,https://static.oneclickdrive.com/uploads/cars/Dacia_Duster_2023_32259_32259_26314155597-4_small.jpg
